【正解】: 2 | 【予測】: 2 (1.886888) | OOV: 7/79 | 【本文】: Way to complicated. And you hand over total permission for others to see your records. Bad! I had a loser md who retaliated against me when I requested he correct mistakes in his report. He created a false, actually scary report & then disseminated it. New mds would not take me because of this fake report. Now I have to sue him. BE CAUTIOUS ON YOUR MEDICAL RECORDS!  SOFTWARE LIKE THIS WANTS YOU TO GRANT FULL CONTROL. BEWARE!!!
【正解】: 4 | 【予測】: 4 (3.6529083) | OOV: 6/64 | 【本文】: The software downloaded easily but was written for Windows 10 or earlier Operating Systems.  If you have Windows 11S, internet security feature needs to be disabled to successfully download and reviews indicate there have been issues afterwards.  Therefore, I downloaded to my older Windows 10 laptop.  It immediately updated and was able to populate some items from last year's data files.
【正解】: 4 | 【予測】: 4 (4.1336565) | OOV: 4/52 | 【本文】: Some of the slot games require me to get all 5 bonsuses to get free spins.  I don't think those games are as much fun and they eat up my coins more quickly.  Otherwise most of the graphics are good and the other slot games were more interesting to me.
【正解】: 4 | 【予測】: 4 (3.7918036) | OOV: 12/127 | 【本文】: The new Quicken version is a little different than my 2014 version therefore there is a small learning curve.  The download was quick and easy.  The upload of my existing Quicken transactions and balances was accurate.  I am using the program on a MacBook that does not have a built in number pad and I have always been able to use an external USB number pad.  This new version (2018) for some reason will not allow me to use the number pad and Quicken customer service could not help me.  I am therefore forced to enter my numbers from the top row of my Mac keyboard which is cumbersome.  That’s why I have given it a 4 and not a 5.
【正解】: 4 | 【予測】: 4 (3.9132297) | OOV: 0/13 | 【本文】: A really fun app for playing with the photos you have laying around
【正解】: 4 | 【予測】: 4 (3.5655012) | OOV: 1/16 | 【本文】: I have tried a number of weather apps,  this is the most accurate and stable
【正解】: 4 | 【予測】: 4 (3.7878616) | OOV: 4/30 | 【本文】: Nice app, actually if your interests run in this way, you'll enjoy it even if you are not an UU member.<br />Various Chalices you can light, lots of nice features
【正解】: 4 | 【予測】: 4 (3.808726) | OOV: 26/140 | 【本文】: This is a good app,  but it needs just a little tweaking to be a great program.  I like the customizable income and expenses categories,  and the easy backup, and syncing between phone and tablet -  those are really great.<br /><br />The only weakness I find is in the "Charts" which are supposed to graph your income and expenses; they are too basic and really don't break down in a way that I find useful.<br /><br />It is the best income/expense app I've found...  But until they improve the graphs with customizable charts and reports I think it is a bit overpriced -  but otherwise a good app,  as is. (to be fair on the price, I spent more cumulatively on the 4 or 5 programs that I didn't like and don't use.)
【正解】: 4 | 【予測】: 4 (3.7638283) | OOV: 4/30 | 【本文】: Wish I knew what unlocking and buying those emoticons, or whatever they are, were meant to do. I'm not sure how to use my coins and what help they'll provide.
【正解】: 4 | 【予測】: 4 (3.8798127) | OOV: 1/20 | 【本文】: The app is fine, but it does not work 100% correctly without a google app (which amazon does not allow)
【正解】: 4 | 【予測】: 4 (3.8238235) | OOV: 0/5 | 【本文】: Works better than the website.
【正解】: 4 | 【予測】: 4 (3.6607096) | OOV: 7/46 | 【本文】: I love getting my news from Reuters. App is simple, attractive, straightforward. The Wire feature's wonderful.<br /><br />But one thing. Amazon, Reuters. Give us Reuters TV on Amazon. It's seriously the best news app, and I would love to use it on my Fire HD 8.
【正解】: 4 | 【予測】: 4 (4.123601) | OOV: 7/107 | 【本文】: It works, and it works well. So many good features- can set alerts for if a certain number of people are listening to your local (or any) scanner, sleep mode, etc. I recommend this to anyone looking for a good app for listening to police, medical, fire, etc scanners across the USA.<br /><br />Push notifications come through when something major is happening across the USA. For instance, I knew about the Ferguson incident before anyone else, because this app alerted me to something majoring going on that caused a spike in the amount of people listening to the Ferguson scanner- without me telling it to do so.
【正解】: 4 | 【予測】: 4 (3.6648192) | OOV: 2/19 | 【本文】: best one out there, a remake of Quicken Family Lawyer 2001. the forms and material have not been updated.
【正解】: 4 | 【予測】: 4 (3.9469018) | OOV: 0/19 | 【本文】: I liked the game, it was a lot of fun. The game is large enough to last a while.
【正解】: 4 | 【予測】: 4 (3.9864142) | OOV: 0/2 | 【本文】: Not bad...
【正解】: 4 | 【予測】: 4 (3.9307768) | OOV: 0/6 | 【本文】: Needs more levels for single player
【正解】: 4 | 【予測】: 4 (3.6817083) | OOV: 2/32 | 【本文】: Graphics are good, sound (commentators) are good... I like this game for the concept. My only complaints are the extreme difficulty and having to force close to quit the game. Droid Incredible.
【正解】: 4 | 【予測】: 4 (3.845637) | OOV: 0/11 | 【本文】: Wish there were more sports but otherwise a great streaming option
【正解】: 4 | 【予測】: 4 (4.15602) | OOV: 0/2 | 【本文】: Great game
【正解】: 4 | 【予測】: 4 (4.0996923) | OOV: 28/234 | 【本文】: Background: I got the phone version from the 10 Billion apps, 10 day, $.10 Android Market celebration but it wouldn't let me download the HD (tablet) version, so, having noticed that Amazon was echoing the sale (and isn't as picky about compatibility), I came here to pick up the tablet version.<br /><br />Review: It's an awesome little app, one of the best coloring book style that I've seen. Simple but diverse with many great options and *stickers*! The free flowing coloring style is great for older kids (I'd say the precocious 3 yr- artistic 8 yr range would enjoy it most), the color options are good without being overwhelming and the erasing options are incredible. The verbal "instructions" are a nice bonus, helping kids be creative by suggesting things like "Color this elephant pink with green dots and you can have a banana sticker". And then it has a free-hand drawing option, too! There's a lot of stuff packed into this little app, if they had an option to auto-fill for younger kids, it would be the perfect coloring app, imho. I certainly enjoyed playing with it for a while, kids like it even more and a tablet would be the perfect format.<br /><br />Conclusion: I can't believe it's only $.99 regularly. For such a polished app, I was expecting at least $2.99. Whether it's $.10 or $.99 when you get here, buy it!
【正解】: 4 | 【予測】: 4 (3.7083228) | OOV: 1/3 | 【本文】: It's definitely challenging.
【正解】: 4 | 【予測】: 4 (4.1617928) | OOV: 4/39 | 【本文】: This is a easy access app.  I use it constantly.  I would recommend this app to anyone and trust me you will enjoy it.  At least that is how I feel about it.  Thank you.
【正解】: 4 | 【予測】: 4 (4.1617928) | OOV: 4/35 | 【本文】: This is a challenging and addictive app.  I would recommend this app to anyone and trust me you will enjoy it.  At least that is how I feel about it.  Thank you.
【正解】: 4 | 【予測】: 4 (4.1617937) | OOV: 5/31 | 【本文】: I liked this game and it could become addictive and challenging all at the same time.  I would recommened this game.  I had fun playing it.  Thank you.
【正解】: 4 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: Love it!
【正解】: 4 | 【予測】: 4 (3.9467514) | OOV: 0/3 | 【本文】: Needs more content
【正解】: 4 | 【予測】: 4 (4.1674166) | OOV: 1/29 | 【本文】: No ads which is perfect. Not hard to play but why should I have to pay real $ to get the piggy bank that I earned playing the game.
【正解】: 4 | 【予測】: 4 (3.8853996) | OOV: 0/6 | 【本文】: Nice app for home improvement ideas!
【正解】: 4 | 【予測】: 4 (3.8097537) | OOV: 2/14 | 【本文】: I'm happy this app is here so I won't miss any of my shows.
【正解】: 4 | 【予測】: 4 (3.7809267) | OOV: 1/10 | 【本文】: Addictive! I wish there were ways he could win lives.
【正解】: 4 | 【予測】: 4 (3.797133) | OOV: 0/30 | 【本文】: This is a great time killer. Easy to use, looks good and plays well. I can play this any time and stop when needed. Then come back and continue later.
【正解】: 4 | 【予測】: 4 (3.9151554) | OOV: 0/5 | 【本文】: Needed for all Office needs
【正解】: 4 | 【予測】: 4 (3.8073556) | OOV: 0/7 | 【本文】: a must have for all Apple users
【正解】: 4 | 【予測】: 4 (4.0646763) | OOV: 1/32 | 【本文】: The controls are not always on point but that harkens back to control issues with regular angry birds. The game is still fun though. I would recommend for kids and adults too.
【正解】: 4 | 【予測】: 4 (3.6326704) | OOV: 0/3 | 【本文】: Too many advertising
【正解】: 4 | 【予測】: 4 (4.090577) | OOV: 0/10 | 【本文】: This is a fun game. I recommend you download it.
【正解】: 4 | 【予測】: 4 (3.6474116) | OOV: 6/44 | 【本文】: Love playing against other players, just wish it wouldn't freeze up on my Fire 10 tablet, which makes me have to reboot the device.  Also won't hook up to my Facebook account. If it weren't for those issues I'd give it 5 stars..
【正解】: 4 | 【予測】: 4 (3.8359447) | OOV: 4/23 | 【本文】: Really enjoying this version of Mahjong Solitaire, a variety of creative boards to conquer.  Nice choice of tile sets to choose from.
【正解】: 4 | 【予測】: 4 (4.116143) | OOV: 1/52 | 【本文】: Best app that I have found so far for sounds to fall asleep to. I like the fact you can create your own combination.  My only criticism is that the loop of sounds are somewhat short, so you can pick up on when it starts over. But overall, I like it.
【正解】: 4 | 【予測】: 4 (3.8468509) | OOV: 1/17 | 【本文】: The graphics were cheesy, but functional. It kept me occupied for awhile. The last puzzle was weird.
【正解】: 4 | 【予測】: 4 (3.7965026) | OOV: 2/32 | 【本文】: Good game, challenging but not too hard. It does not save your progress within a level if you have to leave before it's completed. Keep notes!! Otherwise I would've rated it higher.
【正解】: 4 | 【予測】: 4 (3.5368664) | OOV: 8/70 | 【本文】: I have been using TaxCut for several years now and find it easy to use, accurate, and efficient.  Comparable versions are often sold for less than TurboTax.  Only drawback is that last year I used the TaxCut Online product (via Internet browser), but found that I cannot import from that version to the PC software (CD) version I purchased this year.  An unusual oversight by H&R Block.
【正解】: 4 | 【予測】: 4 (3.9508731) | OOV: 12/112 | 【本文】: CuriosityStream is a collection of well photographed and scripted videos of various topics such as nature, engineering, society and more.  I’ve only watched about 3 segments, all from different up topics.  Some topics have multiple episodes, others just one. I feel like I’m watching the National Geographic channel. My ONLY issue is that we live in a rural area, without access to hi-speed internet, and the high quality of the video can buffer and pixelate from time to time.  I haven’t searched for any settings to see if I can reduce the video quality, but that would probably solve the problem.  Otherwise, we are enjoying it so far.
【正解】: 4 | 【予測】: 4 (4.010468) | OOV: 0/14 | 【本文】: After I figured out what kind of files it works with, it worked great.
【正解】: 4 | 【予測】: 4 (3.5335944) | OOV: 1/22 | 【本文】: It's nice. Not too complicated, but it still has some tough to figure out puzzles. I play it when I get bored.
【正解】: 4 | 【予測】: 4 (3.6713352) | OOV: 0/3 | 【本文】: Brings back memories.
【正解】: 4 | 【予測】: 4 (3.6350951) | OOV: 1/15 | 【本文】: These sounds are pretty funny. I'll punch up a few when I need a laugh!
【正解】: 4 | 【予測】: 4 (3.9138415) | OOV: 1/33 | 【本文】: why do people one star just because it doesn't work for their phone? its not rated upon compatibility. its rated on the app itself. fun game but kids got bored with it quickly.
【正解】: 4 | 【予測】: 4 (3.551127) | OOV: 0/16 | 【本文】: A really nice game gets pretty challenging in steps ,fun to play, except for annoying adds!
【正解】: 4 | 【予測】: 4 (4.115101) | OOV: 2/61 | 【本文】: Downloaded it to replace a different call blocking app I was using. Been  using it for a couple of days now and so far is has blocked calls from any and all "unknown" numbers (numbers that are not already in my contacts list). I am please so far but time will tell me more as I get used to it.
【正解】: 4 | 【予測】: 4 (3.9262042) | OOV: 2/8 | 【本文】: It's ok.  Not really what I wanted
【正解】: 4 | 【予測】: 4 (3.9602678) | OOV: 0/7 | 【本文】: Not really what I was looking for.
【正解】: 4 | 【予測】: 4 (3.9602675) | OOV: 0/6 | 【本文】: Not what I was looking for
【正解】: 4 | 【予測】: 4 (3.9602675) | OOV: 0/6 | 【本文】: Not what I was looking for
【正解】: 4 | 【予測】: 4 (3.8100193) | OOV: 1/6 | 【本文】: I like it! Plus it's free!
【正解】: 4 | 【予測】: 4 (3.7817137) | OOV: 0/26 | 【本文】: Wish their mobile radar map was as good as the one they have for the I-Phone. The app also contains news and lots of local data
【正解】: 4 | 【予測】: 4 (3.685999) | OOV: 0/7 | 【本文】: easily became part of my Amazon Fire.
【正解】: 4 | 【予測】: 4 (3.5508459) | OOV: 3/40 | 【本文】: Connects my PC, 3 ROKUs and 2 tablets to the service so that whomever is in the mood for a Netfix movie or TV episode can connect where they happen to be in the house. Yes, even during bio breaks.
【正解】: 4 | 【予測】: 4 (3.9790635) | OOV: 2/39 | 【本文】: The layout is not the same as the PC version making for a less than easy path to display data. I still can't get all the data in the PC version to display. Hands and games/tournaments are working right.
【正解】: 4 | 【予測】: 4 (3.909953) | OOV: 2/61 | 【本文】: radar pops right up for a local view right away. written forecasts for the immediate future is available by drop box. Wish I could see a larger view of the radar region with a quick expansion of the radar box rather than a zoom out of the small one. Picky I know but its a feature I wish it came with.
【正解】: 4 | 【予測】: 4 (3.7784538) | OOV: 2/26 | 【本文】: I downloaded this free app primarily for my son who says he wants to be a doctor.  It's taught both of us several new words.
【正解】: 4 | 【予測】: 4 (3.5655515) | OOV: 6/53 | 【本文】: Great photo editing tool!  This program does everything I wanted and so much more!  I would have been happy with the 'lite' version if one were available.  As it is, four stars because of the extra features.  I may grow into this in which case I'll up my rating.
【正解】: 4 | 【予測】: 4 (3.8647854) | OOV: 0/5 | 【本文】: Trying to catch my friend.
【正解】: 4 | 【予測】: 4 (3.8514996) | OOV: 1/30 | 【本文】: This is a fun game ,I most of all like all of the different options and I would have given it five stars but couldn't let me go that high.
【正解】: 4 | 【予測】: 4 (4.0494337) | OOV: 1/24 | 【本文】: Challenging but a fun game to play,I find it both easy at times and very difficult at others but it is fun to play.
【正解】: 4 | 【予測】: 4 (3.7494044) | OOV: 2/25 | 【本文】: Offers the real stories of what's going on in Africa, Afghanistan, Iraq, Israel, etc to Christians and non-aligned people that big press will not cover.
【正解】: 4 | 【予測】: 4 (4.084694) | OOV: 0/2 | 【本文】: Enjoyed it
【正解】: 4 | 【予測】: 4 (3.528135) | OOV: 0/16 | 【本文】: Fun little game, that goes quickly and help pass time as you wait for an appointment.
【正解】: 4 | 【予測】: 4 (3.9608738) | OOV: 8/59 | 【本文】: The problem is not with the product itself but with the way they try and get you &quot;pledge&quot; which means that you signed up for auto-renewal, which ends up being a lot of money $89. If you don't want auto-renewal just don't pledge to or go under your account and change it manually,  which is what I did.
【正解】: 4 | 【予測】: 4 (4.065154) | OOV: 1/27 | 【本文】: I like it.  I have others like it. I feel the other word games I can make more words with. Maybe they give you more time.
【正解】: 4 | 【予測】: 4 (4.0609026) | OOV: 0/5 | 【本文】: use from time to time
【正解】: 4 | 【予測】: 4 (3.950842) | OOV: 0/10 | 【本文】: have not used much. but works pretty good so far.
【正解】: 4 | 【予測】: 4 (3.9964514) | OOV: 0/4 | 【本文】: Play this game often.
【正解】: 4 | 【予測】: 4 (4.1549826) | OOV: 0/4 | 【本文】: Fun and challenging game
【正解】: 4 | 【予測】: 4 (3.9506814) | OOV: 0/4 | 【本文】: Works good so far.
【正解】: 4 | 【予測】: 4 (3.5676396) | OOV: 1/6 | 【本文】: Nice app but not 100% accurate.
【正解】: 4 | 【予測】: 4 (3.767178) | OOV: 0/10 | 【本文】: Nice app to have. Only draw back is limited features.
【正解】: 4 | 【予測】: 4 (3.8683093) | OOV: 0/4 | 【本文】: Enjoy reading this daily.
【正解】: 4 | 【予測】: 4 (3.664071) | OOV: 0/6 | 【本文】: Good addition to my Kindle Fire.
【正解】: 4 | 【予測】: 4 (3.612963) | OOV: 1/52 | 【本文】: So far I like it. There are some features that I don't like when using with Microsoft Works. It will change things like how you put in the date an such. Other than that I like the product. It replaced an older version that would not work with newer windows operating systems.
【正解】: 4 | 【予測】: 4 (3.7162669) | OOV: 2/7 | 【本文】: I like it  , it challenging
【正解】: 4 | 【予測】: 4 (4.098221) | OOV: 0/4 | 【本文】: So far so good
【正解】: 4 | 【予測】: 4 (4.0982637) | OOV: 1/22 | 【本文】: One of the more interesting and challenging games out there. Great for teaching physics to younger kids.  So far, so good.
【正解】: 4 | 【予測】: 4 (3.6462722) | OOV: 3/63 | 【本文】: So far pretty good content and features. I wish the prices were a little better, but you can't have everything. Picking up where you left off reading was easy and fast, which of course is the most important thing. Too bad it doesn't work with mirrorcast on the Fire Stick. It would have gotten 5 stars then. Fire Stick only got 2 stars.
【正解】: 4 | 【予測】: 4 (3.6355608) | OOV: 1/6 | 【本文】: Need to k ow price monthly
【正解】: 4 | 【予測】: 4 (4.1675754) | OOV: 0/21 | 【本文】: This has been a fun game that was free and I can resist the purchases and still enjoy playing the game
【正解】: 4 | 【予測】: 4 (3.7116117) | OOV: 0/11 | 【本文】: Lots of fun. Not too hard, just enough to stay challenging.
【正解】: 4 | 【予測】: 4 (4.0490775) | OOV: 0/5 | 【本文】: Fun game! Easy to play.
【正解】: 4 | 【予測】: 4 (4.0150547) | OOV: 2/14 | 【本文】: I've always loved the Jumble in the paper. Now I can just keep playing!
【正解】: 4 | 【予測】: 4 (3.7694104) | OOV: 0/6 | 【本文】: Nice at at a good price.
【正解】: 4 | 【予測】: 4 (3.9303427) | OOV: 3/24 | 【本文】: Just started today to play it-  it's simple and relaxing.  A good way to pass time waiting for something else to happen.
【正解】: 4 | 【予測】: 4 (4.021682) | OOV: 4/33 | 【本文】: Though each quote is accompanied by a three minute timer, the suggested time limit doesn't distract as it winds down, or end with an irritating alarm of any kind.  Relax and enjoy!
【正解】: 4 | 【予測】: 4 (3.5198803) | OOV: 2/23 | 【本文】: This games rocks!!!!!!!! But a down side new dinosaur like rare dinosaurs take up a lots of time but anyways amazing game btw
【正解】: 4 | 【予測】: 4 (3.7096503) | OOV: 1/5 | 【本文】: Not netflix but HBO, beautiful!
【正解】: 4 | 【予測】: 4 (3.868162) | OOV: 22/143 | 【本文】: It's a good chess app. Cool sound/graphics and the a.I. difficulty will accommodate a wide range of players (I've played so many chess simulators that seem like you're either playing against a carnival-sideshow chess-playing chicken or a chess master.<br /><br />What I don't like is that it doesn't seem to know when to end the game in a draw. I've had games get to the point where there are only kings left on the board and the only way it will end is if you move your piece  between two squares over and over again. Conversely, it's also ended games on draws while there are clearly more moves to make for either side. The latter example being extremely frustrating, but it's also very rare. I've only had it end in premature draws a couple times.<br /><br />Overall I'd definitely recommend this app.
【正解】: 4 | 【予測】: 4 (3.8843586) | OOV: 1/5 | 【本文】: My grands, like the options
【正解】: 4 | 【予測】: 4 (4.0850306) | OOV: 3/23 | 【本文】: upgraded my current 2011 version.  my only frustration is i can't get remote access with my Windows 8 system.  Not good!
【正解】: 4 | 【予測】: 4 (3.9835682) | OOV: 34/236 | 【本文】: I like it now but I have spent hours on this.  My nephew suggested I get it and set it up and it worked fine.  I have the Firestick TV.  Then a few weeks later it stopped.  I troubleshooted and updated to new version.  A few weeks later stops working again.  I was on the phone with Amazon (he was awesome!!!)  for about an hour to figure out we thought cable bad so I contacted HD homerun support and asked they send me a new system and they did.<br /><br />I get it and had to spend a total of 2 hours on the phone with Amazon because not working but I am happy to say Arvin figured it out!!!!!  A miracle!!!  The versions were different from what was on the app and the website of HD but firestick was not updating.  So here is what he had me do....<br /><br />Deleted the HD homerun app<br />on firestick I went to settings, then device and reset to factory settings.<br />turned everything off and UNPLUGGED IT...tv, hd connected to modem and firestick<br />then turned it all back on installed the app again and went through firestick setup and<br />IT WORKED!!!!  I was amazed and grateful because I was about to throw it in the trash!!!!!<br /><br />HD Homerun could be better about their support as well.
【正解】: 4 | 【予測】: 4 (3.9878478) | OOV: 0/7 | 【本文】: Good game but the levels are hard.
【正解】: 4 | 【予測】: 4 (4.117548) | OOV: 1/20 | 【本文】: I really like it but it could use a minecart and all the tracks, Other than that I love it.
【正解】: 4 | 【予測】: 4 (4.1775155) | OOV: 0/22 | 【本文】: It is a fun game and my mom allows me to play it all day. So I say its a good game
【正解】: 4 | 【予測】: 4 (4.1762886) | OOV: 0/21 | 【本文】: awesome app but it needs facebook for a lot of the things. I play it all the time. Wow good game!
【正解】: 4 | 【予測】: 4 (4.139597) | OOV: 0/2 | 【本文】: basic game
【正解】: 4 | 【予測】: 4 (4.056077) | OOV: 2/25 | 【本文】: I forgot that I bought it, so I have not used it.<br />I'm sure it will be great. Pay on my computer all the time.
【正解】: 4 | 【予測】: 4 (3.7178717) | OOV: 3/51 | 【本文】: I use this easy app to keep track of things I need around the house from grocery items to cat food.  It is easy to access on my phone and remove an item.  I even have it on my husband's phone since he does some of the grocery shopping.
【正解】: 4 | 【予測】: 4 (4.0302234) | OOV: 0/61 | 【本文】: I wanted a change and to have some new pictures and ideas for some projects so I ordered the Print Shop. I have always liked Print Shop and I still do but do not find it as easy to use as the older version. But, with practice maybe I will figure it out. It is a good buy for the money.
【正解】: 4 | 【予測】: 4 (3.8319376) | OOV: 1/85 | 【本文】: I am not positive but I think I will buy the version without the banking parts next year when my contract expires. Sometimes it gives me problems when I am trying to shop on the Internet. I have never had problems buying before so I guess I just wanted to be really, really sure. For our 4th computer I just bought one user of the version without the Internet Security. I may change my mind before next year. Will see. Otherwise it works just fine.
【正解】: 4 | 【予測】: 4 (3.9320765) | OOV: 1/14 | 【本文】: This game is so much fun. It's challenging, too, but keeps my mind happy.
【正解】: 4 | 【予測】: 4 (4.0010033) | OOV: 1/19 | 【本文】: This is a wonderful game. It's a lot of fun and a great way to while from the day.
【正解】: 4 | 【予測】: 4 (3.756773) | OOV: 1/23 | 【本文】: I really enjoy playing this game. It's sometimes very difficult or challenging on some of the levels, but I really enjoy the challenge.
【正解】: 4 | 【予測】: 4 (3.6916432) | OOV: 0/11 | 【本文】: Toy Blast is a great game to keep your mind active.
【正解】: 4 | 【予測】: 4 (4.018462) | OOV: 11/64 | 【本文】: No software is perfect, esp. AV software.  Been using this a couple/few weeks now with no problems whatsoever.  Its unobtrusive, fast (doesn't *seem* to affect PC speed) & have not had a single crash or software problem due to PC-cillin.  This is quite a welcome change from NAV 2005 which was a disaster on our family PC (stay away from that!).
【正解】: 4 | 【予測】: 4 (3.6515307) | OOV: 2/10 | 【本文】: I enjoy it just don't like all the cuss words
【正解】: 4 | 【予測】: 4 (3.9787593) | OOV: 1/37 | 【本文】: I like this game but I think it could be a bit more challenging. But almost any age group can play and enjoy it, so it you look at it that way it's really not that back.
【正解】: 4 | 【予測】: 4 (3.8669274) | OOV: 3/29 | 【本文】: Would like the time to monitor seconds.<br />Fitbit is a great motivator for doing daily step plus friends challenges are great way to keep in touch doing something healthy.
【正解】: 4 | 【予測】: 4 (4.116271) | OOV: 0/10 | 【本文】: Apparently need to go buy a hand controller for games?
【正解】: 4 | 【予測】: 4 (3.6640387) | OOV: 1/56 | 【本文】: I enjoyed this game very much.  Thought I would like it because I enjoyed the PC version of Ranch Rush. The music and graphics are very good and overall it is a good game. Planning on getting the full version, but for some reason Amazon keeps saying that is not compatible with my kindle fire.
【正解】: 4 | 【予測】: 4 (3.9896147) | OOV: 1/12 | 【本文】: I installed this on my Android phone & it works quite well
【正解】: 4 | 【予測】: 4 (4.0806994) | OOV: 2/22 | 【本文】: Very easy for me to learn.  I am not very savvy with computer things, but I liked this app a lot.
【正解】: 4 | 【予測】: 4 (3.9400604) | OOV: 1/25 | 【本文】: Ran across the app and decided to give it a try.  2 days in so far so good. Limited channels, but hey its free.
【正解】: 4 | 【予測】: 4 (4.0549) | OOV: 0/6 | 【本文】: It helps me pass the time.
【正解】: 4 | 【予測】: 4 (4.1159277) | OOV: 1/15 | 【本文】: great fun app.  But it uses a lot of battery life while playing it.
【正解】: 4 | 【予測】: 4 (3.9491296) | OOV: 6/29 | 【本文】: I love the game...but...it requires a 64 bit processor..  Won't work on the little ones.  If you have the big one, go for it.  It's fun.!
【正解】: 4 | 【予測】: 4 (3.580272) | OOV: 9/67 | 【本文】: I've owned previous versions of Cyberlink PowerDVD and really haven't been particularly impressed. Granted, it seems to work okay, but it doesn't seem to be as fluid as other DVD software. Perhaps if I continue to work with it and learn its features, I'll be more satisfied. But for now, I've returned to another vendor's DVD software that plays more easily and has more natural playback colors.
【正解】: 4 | 【予測】: 4 (4.1301546) | OOV: 5/31 | 【本文】: Everything works perfectly no stalling and it's not to hard so you don't get frustrated playing and losing to much. I'm a quick to frustrate player and this works for me.
【正解】: 4 | 【予測】: 4 (3.8099284) | OOV: 2/23 | 【本文】: Works as expected and helps me kill time when I'm in between photography sessions. I would definitely recommend the app. Plus it's free
【正解】: 4 | 【予測】: 4 (3.9431815) | OOV: 0/3 | 【本文】: Easy to use.
【正解】: 4 | 【予測】: 4 (3.8915482) | OOV: 0/2 | 【本文】: A must
【正解】: 4 | 【予測】: 4 (3.6997068) | OOV: 0/5 | 【本文】: A must for sports fan
【正解】: 4 | 【予測】: 4 (3.6474242) | OOV: 1/41 | 【本文】: Pretty cool app. Nice on my Kindle. BIG!!!! Pad to navigate. Specially if the years are making this out of focus. I suggest using it also for the mouse. Then it serves as two peripherals. And u would get 5 stars.
【正解】: 4 | 【予測】: 4 (3.9602675) | OOV: 0/7 | 【本文】: I found what I was looking for.
【正解】: 4 | 【予測】: 4 (4.112503) | OOV: 3/23 | 【本文】: It has a wide variety of tones etc,  BUT if you want the official &#34;white noise&#34; you have to pay for it.
【正解】: 4 | 【予測】: 4 (3.9433973) | OOV: 3/44 | 【本文】: I had expected the site to be more like a newspaper, but it is not.  There are a lot of short videos instead.  Overall, the app is good.  I like getting news from different perspectives and this one meets my needs.
【正解】: 4 | 【予測】: 4 (3.829348) | OOV: 76/748 | 【本文】: If you are not yet a Quicken user and are interested in purchasing Quicken, I highly encourage you to do so. It really is great software. It connects with your bank accounts and the premier version tracks your investments. This makes entry so much faster and more accurate. Some of the reviews here put Quicken down, but really...it is only $60 bucks. It is the only financial software that does so many things so consistently well. When Microsoft leaves a market, that says something. And how much many times can you redo a check register? Which brings us to the point of this review, which is for those who wish to update from 2009, some of the changes I highlight were made in 2010.<br />I find the Quicken 2011 update much less buggy than the 2009 update which I did not recommend. That is a plus. I'm running on 64-bit Windows 7. It is also a bit faster - especially the login. There are some minor changes to the user interface. The simplification that started in 2010 continues so those of you who find the current version confusing, this version may be a nice upgrade for you. The interface has also been freshened to look a bit more current. On the down side, they've done enough changes to really bug those who are used to software working a certain way. Keyboard users are especially stymied.<br /><br />Follows are some of the changes:<br /> - In version 2010, the main menu was simplified to just five options: File, Edit, View, Tools and Help. All of it was placed in the Tools menu. Version 2011 adds a Reports menu option back, and the Tools menu is better organized than before. It feels like I can find things faster.<br /> - The account register has changed. The buttons which were all over the place in 2009, two rows at the top and on each line have been reduced to just three buttons total: two buttons at the top of the register and one on the line. The strange group boxes on top of the register in 2010 are gone replaced by three drop downs. Everything has been moved into an "Account Actions" at the top of the register. It looks less cluttered and I found it better organized, but it is accessible only with the mouse. So for this of us who are used to &lt;Alt>-C to call up Reconcile, or &lt;Alt>-D to bring up a list of actions for a line, we have to drag our hand away from the keyboard and go find where they put the new options. Especially irritating is the loss of &lt;Alt>-S to bring up the Split transaction dialog. Fortunately they provided &lt;Ctrl>-S as an alternative. More tiny, meaningless icons  have been added in the lines.<br /> - The Manually Match Transactions dialog looks better and is a bit easier to use.  But the way transactions are manually matched hasn't changed. You still have to click a tiny drop down to match manually and scroll an endless list to find the transaction.<br /> - There are no changes to the Reconcile feature.<br /> - One Step Update finally provides a status dialog which displays the status of the connections with the banks during the updates, of which I have five. However, I had to reset up two of my banks because they stopped working when I upgraded<br /> - One other problem area I just discovered is the overlap between Payees and Categories. For years I have paid my electric bill using a memorized category. Suddenly I have two different electric companies - one as a Payee, one as the old Category - and I have to use the Payee if I want to use online bill payment with my bank. (I don't know if it has always been this way - it could be the new bank?) This makes reporting a challenge. I still find the "renaming rules" completely confusing and thus unusable. Perhaps these would solve my problem?<br /> - The several files have been reduced to one. This might make backing up easier for some of you.<br /><br />The question Quicken wants millions of us to ask ourselves each year is -- is the $60 upgrade to 2011 worth it? Pluses: it is easier to use, it looks nicer and is a bit faster. Minuses: nothing substantively new, changes to the keyboard shortcuts, ads, it's $60 bucks. I said, Yes.
【正解】: 4 | 【予測】: 4 (3.5818245) | OOV: 0/46 | 【本文】: Google calendar has its advantages in that like other Google products it follows you from device to device. But, also like other Google products, it could be a lot more robust. It is a bit simple and I would like something a bit more full featured.
